stakeholder,month,topic_id,topic_label,absolute_impact,relative_impact,monthly_document_count
user,2021-08,0,Adventure Games,125,0.017657861279841786,7079
user,2021-08,1,Audio Interactions,150,0.021189433535810143,7079
user,2021-08,2,Comfort Issues,183,0.025851108913688373,7079
user,2021-08,3,Customization,302,0.04266139285209775,7079
user,2021-08,4,Female Character,193,0.027263737816075717,7079
user,2021-08,5,Game Content,217,0.03065404718180534,7079
user,2021-08,6,Game Graphics,263,0.037152140132787115,7079
user,2021-08,7,Game Interface,127,0.017940387060319255,7079
user,2021-08,8,Game Mechanics,253,0.03573951123039978,7079
user,2021-08,9,Game Story,135,0.01907049018222913,7079
user,2021-08,10,Game Strategy,136,0.019211753072467863,7079
user,2021-08,11,Game Style,320,0.04520412487639497,7079
user,2021-08,12,Gameplay Complexity,177,0.025003531572255967,7079
user,2021-08,13,Golfing Game,97,0.013702500353157225,7079
user,2021-08,14,Hardware Support,174,0.024579742901539765,7079
user,2021-08,15,Horror Game,131,0.01850543862127419,7079
user,2021-08,16,Input Methods,144,0.020341856194377738,7079
user,2021-08,17,Installation,146,0.020624381974855204,7079
user,2021-08,18,Interaction Methods,97,0.013702500353157225,7079
user,2021-08,19,Kids and Students,147,0.02076564486509394,7079
user,2021-08,21,LGBTQ,104,0.014691340584828365,7079
user,2021-08,20,Language,130,0.018364175731035458,7079
user,2021-08,22,Light Design,114,0.016103969487215708,7079
user,2021-08,23,Linux OS,138,0.019494278852945333,7079
user,2021-08,24,Mac OS,168,0.02373216556010736,7079
user,2021-08,25,Motion Design,213,0.030088995620850403,7079
user,2021-08,26,Multiplayer,178,0.025144794462494704,7079
user,2021-08,27,Network connect,166,0.02344963977962989,7079
user,2021-08,28,Performance Issues,156,0.02203701087724255,7079
user,2021-08,29,Physical Reactions,155,0.021895747987003816,7079
user,2021-08,30,Play Scale,118,0.016669021048170647,7079
user,2021-08,31,Pricing,229,0.03234920186467015,7079
user,2021-08,32,Privacy & Security,270,0.03814098036445826,7079
user,2021-08,33,Rhythm Games,138,0.019494278852945333,7079
user,2021-08,34,Scene Design,133,0.01878796440175166,7079
user,2021-08,35,Setup,146,0.020624381974855204,7079
user,2021-08,36,Sound Design,118,0.016669021048170647,7079
user,2021-08,37,Sports Games,156,0.02203701087724255,7079
user,2021-08,38,Target Tracking,172,0.0242972171210623,7079
user,2021-08,39,Technical Issues,173,0.02443848001130103,7079
user,2021-08,40,Troubleshooting,143,0.020200593304139,7079
user,2021-08,41,UI Design,138,0.019494278852945333,7079
user,2021-08,42,VR Elements,106,0.014973866365305835,7079
user,2021-09,0,Adventure Games,111,0.01924410540915395,5768
user,2021-09,1,Audio Interactions,126,0.021844660194174758,5768
user,2021-09,2,Comfort Issues,125,0.02167128987517337,5768
user,2021-09,3,Customization,211,0.03658113730929265,5768
user,2021-09,4,Female Character,172,0.029819694868238558,5768
user,2021-09,5,Game Content,144,0.024965325936199722,5768
user,2021-09,6,Game Graphics,189,0.032766990291262135,5768
user,2021-09,7,Game Interface,106,0.018377253814147017,5768
user,2021-09,8,Game Mechanics,206,0.03571428571428571,5768
user,2021-09,9,Game Story,90,0.015603328710124827,5768
user,2021-09,10,Game Strategy,138,0.0239251040221914,5768
user,2021-09,11,Game Style,263,0.04559639389736477,5768
user,2021-09,12,Gameplay Complexity,109,0.018897364771151177,5768
user,2021-09,13,Golfing Game,88,0.015256588072122053,5768
user,2021-09,14,Hardware Support,156,0.027045769764216365,5768
user,2021-09,15,Horror Game,98,0.01699029126213592,5768
user,2021-09,16,Input Methods,111,0.01924410540915395,5768
user,2021-09,17,Installation,120,0.020804438280166437,5768
user,2021-09,18,Interaction Methods,70,0.012135922330097087,5768
user,2021-09,19,Kids and Students,137,0.023751733703190014,5768
user,2021-09,21,LGBTQ,91,0.015776699029126214,5768
user,2021-09,20,Language,106,0.018377253814147017,5768
user,2021-09,22,Light Design,84,0.014563106796116505,5768
user,2021-09,23,Linux OS,122,0.02115117891816921,5768
user,2021-09,24,Mac OS,137,0.023751733703190014,5768
user,2021-09,25,Motion Design,176,0.030513176144244106,5768
user,2021-09,26,Multiplayer,140,0.024271844660194174,5768
user,2021-09,27,Network connect,135,0.02340499306518724,5768
user,2021-09,28,Performance Issues,135,0.02340499306518724,5768
user,2021-09,29,Physical Reactions,153,0.026525658807212204,5768
user,2021-09,30,Play Scale,110,0.019070735090152564,5768
user,2021-09,31,Pricing,185,0.03207350901525659,5768
user,2021-09,32,Privacy & Security,209,0.03623439667128987,5768
user,2021-09,33,Rhythm Games,116,0.02011095700416089,5768
user,2021-09,34,Scene Design,129,0.02236477115117892,5768
user,2021-09,35,Setup,125,0.02167128987517337,5768
user,2021-09,36,Sound Design,121,0.020977808599167824,5768
user,2021-09,37,Sports Games,110,0.019070735090152564,5768
user,2021-09,38,Target Tracking,138,0.0239251040221914,5768
user,2021-09,39,Technical Issues,139,0.024098474341192788,5768
user,2021-09,40,Troubleshooting,133,0.023058252427184466,5768
user,2021-09,41,UI Design,120,0.020804438280166437,5768
user,2021-09,42,VR Elements,84,0.014563106796116505,5768
user,2021-10,0,Adventure Games,138,0.02444641275465013,5645
user,2021-10,1,Audio Interactions,124,0.021966341895482727,5645
user,2021-10,2,Comfort Issues,133,0.023560673162090345,5645
user,2021-10,3,Customization,216,0.03826395039858282,5645
user,2021-10,4,Female Character,166,0.02940655447298494,5645
user,2021-10,5,Game Content,180,0.03188662533215235,5645
user,2021-10,6,Game Graphics,194,0.034366696191319754,5645
user,2021-10,7,Game Interface,90,0.015943312666076175,5645
user,2021-10,8,Game Mechanics,207,0.0366696191319752,5645
user,2021-10,9,Game Story,92,0.016297608503100088,5645
user,2021-10,10,Game Strategy,126,0.022320637732506643,5645
user,2021-10,11,Game Style,217,0.038441098317094774,5645
user,2021-10,12,Gameplay Complexity,144,0.025509300265721877,5645
user,2021-10,13,Golfing Game,82,0.014526129317980514,5645
user,2021-10,14,Hardware Support,149,0.026395039858281667,5645
user,2021-10,15,Horror Game,107,0.018954827280779452,5645
user,2021-10,16,Input Methods,123,0.02178919397697077,5645
user,2021-10,17,Installation,111,0.01966341895482728,5645
user,2021-10,18,Interaction Methods,77,0.013640389725420726,5645
user,2021-10,19,Kids and Students,125,0.022143489813994686,5645
user,2021-10,21,LGBTQ,81,0.014348981399468556,5645
user,2021-10,20,Language,100,0.01771479185119575,5645
user,2021-10,22,Light Design,82,0.014526129317980514,5645
user,2021-10,23,Linux OS,115,0.02037201062887511,5645
user,2021-10,24,Mac OS,166,0.02940655447298494,5645
user,2021-10,25,Motion Design,158,0.027989371124889282,5645
user,2021-10,26,Multiplayer,148,0.026217891939769707,5645
user,2021-10,27,Network connect,116,0.020549158547387068,5645
user,2021-10,28,Performance Issues,119,0.02108060230292294,5645
user,2021-10,29,Physical Reactions,115,0.02037201062887511,5645
user,2021-10,30,Play Scale,90,0.015943312666076175,5645
user,2021-10,31,Pricing,175,0.03100088573959256,5645
user,2021-10,32,Privacy & Security,195,0.03454384410983171,5645
user,2021-10,33,Rhythm Games,124,0.021966341895482727,5645
user,2021-10,34,Scene Design,130,0.023029229406554472,5645
user,2021-10,35,Setup,133,0.023560673162090345,5645
user,2021-10,36,Sound Design,94,0.016651904340124004,5645
user,2021-10,37,Sports Games,89,0.015766164747564215,5645
user,2021-10,38,Target Tracking,153,0.027103631532329496,5645
user,2021-10,39,Technical Issues,127,0.0224977856510186,5645
user,2021-10,40,Troubleshooting,130,0.023029229406554472,5645
user,2021-10,41,UI Design,121,0.021434898139946857,5645
user,2021-10,42,VR Elements,83,0.01470327723649247,5645
user,2021-11,0,Adventure Games,137,0.018516015677794297,7399
user,2021-11,1,Audio Interactions,154,0.020813623462630087,7399
user,2021-11,2,Comfort Issues,160,0.021624543857278012,7399
user,2021-11,3,Customization,303,0.04095147992972023,7399
user,2021-11,4,Female Character,192,0.02594945262873361,7399
user,2021-11,5,Game Content,234,0.03162589539126909,7399
user,2021-11,6,Game Graphics,294,0.039735099337748346,7399
user,2021-11,7,Game Interface,139,0.01878632247601027,7399
user,2021-11,8,Game Mechanics,290,0.03919448574131639,7399
user,2021-11,9,Game Story,123,0.01662386809028247,7399
user,2021-11,10,Game Strategy,163,0.022030004054601975,7399
user,2021-11,11,Game Style,339,0.04581700229760779,7399
user,2021-11,12,Gameplay Complexity,173,0.023381538045681848,7399
user,2021-11,13,Golfing Game,108,0.014596567103662658,7399
user,2021-11,14,Hardware Support,165,0.02230031085281795,7399
user,2021-11,15,Horror Game,145,0.019597242870658196,7399
user,2021-11,16,Input Methods,170,0.022976077848357885,7399
user,2021-11,17,Installation,153,0.020678470063522098,7399
user,2021-11,18,Interaction Methods,90,0.01216380591971888,7399
user,2021-11,19,Kids and Students,161,0.021759697256385997,7399
user,2021-11,21,LGBTQ,121,0.016353561292066495,7399
user,2021-11,20,Language,138,0.018651169076902285,7399
user,2021-11,22,Light Design,107,0.01446141370455467,7399
user,2021-11,23,Linux OS,146,0.019732396269766184,7399
user,2021-11,24,Mac OS,183,0.024733072036761724,7399
user,2021-11,25,Motion Design,246,0.03324773618056494,7399
user,2021-11,26,Multiplayer,188,0.025408839032301664,7399
user,2021-11,27,Network connect,150,0.020273009866198136,7399
user,2021-11,28,Performance Issues,163,0.022030004054601975,7399
user,2021-11,29,Physical Reactions,181,0.02446276523854575,7399
user,2021-11,30,Play Scale,110,0.014866873901878632,7399
user,2021-11,31,Pricing,230,0.03108528179483714,7399
user,2021-11,32,Privacy & Security,284,0.038383565346668466,7399
user,2021-11,33,Rhythm Games,161,0.021759697256385997,7399
user,2021-11,34,Scene Design,149,0.020137856467090147,7399
user,2021-11,35,Setup,155,0.020948776861738072,7399
user,2021-11,36,Sound Design,132,0.01784024868225436,7399
user,2021-11,37,Sports Games,139,0.01878632247601027,7399
user,2021-11,38,Target Tracking,170,0.022976077848357885,7399
user,2021-11,39,Technical Issues,172,0.023246384646573862,7399
user,2021-11,40,Troubleshooting,144,0.01946208947155021,7399
user,2021-11,41,UI Design,129,0.017434788484930398,7399
user,2021-11,42,VR Elements,108,0.014596567103662658,7399
user,2021-12,0,Adventure Games,166,0.01914869073710924,8669
user,2021-12,1,Audio Interactions,185,0.02134040835159765,8669
user,2021-12,2,Comfort Issues,206,0.023762833083400624,8669
user,2021-12,3,Customization,319,0.03679778521167378,8669
user,2021-12,4,Female Character,233,0.026877379167147306,8669
user,2021-12,5,Game Content,272,0.0313761679547814,8669
user,2021-12,6,Game Graphics,334,0.03852808859153305,8669
user,2021-12,7,Game Interface,145,0.016726266005306262,8669
user,2021-12,8,Game Mechanics,355,0.040950513323336026,8669
user,2021-12,9,Game Story,132,0.015226669742761564,8669
user,2021-12,10,Game Strategy,156,0.017995155150536395,8669
user,2021-12,11,Game Style,354,0.04083515976467874,8669
user,2021-12,12,Gameplay Complexity,180,0.020763640558311224,8669
user,2021-12,13,Golfing Game,149,0.0171876802399354,8669
user,2021-12,14,Hardware Support,213,0.024570307994001613,8669
user,2021-12,15,Horror Game,165,0.019033337178451955,8669
user,2021-12,16,Input Methods,168,0.01937939785442381,8669
user,2021-12,17,Installation,195,0.02249394393817049,8669
user,2021-12,18,Interaction Methods,124,0.014303841273503287,8669
user,2021-12,19,Kids and Students,170,0.019610104971738377,8669
user,2021-12,21,LGBTQ,109,0.012573537893644019,8669
user,2021-12,20,Language,173,0.01995616564771023,8669
user,2021-12,22,Light Design,139,0.016034144653362555,8669
user,2021-12,23,Linux OS,182,0.02099434767562579,8669
user,2021-12,24,Mac OS,230,0.026531318491175453,8669
user,2021-12,25,Motion Design,296,0.03414465336255623,8669
user,2021-12,26,Multiplayer,210,0.02422424731802976,8669
user,2021-12,27,Network connect,211,0.024339600876687045,8669
user,2021-12,28,Performance Issues,202,0.023301418848771484,8669
user,2021-12,29,Physical Reactions,238,0.027454146960433728,8669
user,2021-12,30,Play Scale,124,0.014303841273503287,8669
user,2021-12,31,Pricing,294,0.03391394624524167,8669
user,2021-12,32,Privacy & Security,329,0.037951320798246625,8669
user,2021-12,33,Rhythm Games,163,0.018802630061137388,8669
user,2021-12,34,Scene Design,211,0.024339600876687045,8669
user,2021-12,35,Setup,170,0.019610104971738377,8669
user,2021-12,36,Sound Design,145,0.016726266005306262,8669
user,2021-12,37,Sports Games,165,0.019033337178451955,8669
user,2021-12,38,Target Tracking,193,0.022263236820855924,8669
user,2021-12,39,Technical Issues,194,0.02237859037951321,8669
user,2021-12,40,Troubleshooting,197,0.022724651055485063,8669
user,2021-12,41,UI Design,150,0.017303033798592687,8669
user,2021-12,42,VR Elements,123,0.014188487714846003,8669
user,2022-01,0,Adventure Games,498,0.017418677859391395,28590
user,2022-01,1,Audio Interactions,656,0.022945085694298706,28590
user,2022-01,2,Comfort Issues,661,0.02311997201818818,28590
user,2022-01,3,Customization,1009,0.035292060160895415,28590
user,2022-01,4,Female Character,744,0.02602308499475341,28590
user,2022-01,5,Game Content,924,0.0323189926547744,28590
user,2022-01,6,Game Graphics,1253,0.043826512766701645,28590
user,2022-01,7,Game Interface,498,0.017418677859391395,28590
user,2022-01,8,Game Mechanics,1068,0.03735571878279119,28590
user,2022-01,9,Game Story,475,0.016614200769499824,28590
user,2022-01,10,Game Strategy,716,0.02504372158097237,28590
user,2022-01,11,Game Style,1085,0.03795033228401539,28590
user,2022-01,12,Gameplay Complexity,559,0.01955229101084295,28590
user,2022-01,13,Golfing Game,549,0.019202518363064008,28590
user,2022-01,14,Hardware Support,875,0.030605106680657572,28590
user,2022-01,15,Horror Game,569,0.019902063658621894,28590
user,2022-01,16,Input Methods,447,0.015634837355718783,28590
user,2022-01,17,Installation,643,0.022490381252186078,28590
user,2022-01,18,Interaction Methods,515,0.0180132913606156,28590
user,2022-01,19,Kids and Students,676,0.023644630989856592,28590
user,2022-01,21,LGBTQ,558,0.01951731374606506,28590
user,2022-01,20,Language,451,0.01577474641483036,28590
user,2022-01,22,Light Design,843,0.029485834207764954,28590
user,2022-01,23,Linux OS,596,0.020846449807625043,28590
user,2022-01,24,Mac OS,666,0.02329485834207765,28590
user,2022-01,25,Motion Design,866,0.030290311297656525,28590
user,2022-01,26,Multiplayer,681,0.023819517313746066,28590
user,2022-01,27,Network connect,635,0.022210563133962923,28590
user,2022-01,28,Performance Issues,606,0.021196222455403986,28590
user,2022-01,29,Physical Reactions,631,0.022070654074851346,28590
user,2022-01,30,Play Scale,372,0.013011542497376705,28590
user,2022-01,31,Pricing,1082,0.037845400489681706,28590
user,2022-01,32,Privacy & Security,828,0.028961175236096537,28590
user,2022-01,33,Rhythm Games,584,0.02042672263029031,28590
user,2022-01,34,Scene Design,643,0.022490381252186078,28590
user,2022-01,35,Setup,546,0.019097586568730326,28590
user,2022-01,36,Sound Design,438,0.015320041972717734,28590
user,2022-01,37,Sports Games,530,0.018537950332284014,28590
user,2022-01,38,Target Tracking,520,0.01818817768450507,28590
user,2022-01,39,Technical Issues,450,0.015739769150052464,28590
user,2022-01,40,Troubleshooting,639,0.0223504721930745,28590
user,2022-01,41,UI Design,580,0.020286813571178734,28590
user,2022-01,42,VR Elements,425,0.014865337530605106,28590
user,2022-02,0,Adventure Games,362,0.019075723243926857,18977
user,2022-02,1,Audio Interactions,424,0.022342836064709912,18977
user,2022-02,2,Comfort Issues,432,0.02276439900932708,18977
user,2022-02,3,Customization,732,0.038573009432470884,18977
user,2022-02,4,Female Character,473,0.024924909100490066,18977
user,2022-02,5,Game Content,614,0.032354955999367656,18977
user,2022-02,6,Game Graphics,915,0.048216261790588605,18977
user,2022-02,7,Game Interface,295,0.015545133582758075,18977
user,2022-02,8,Game Mechanics,722,0.03804605575169943,18977
user,2022-02,9,Game Story,293,0.015439742846603783,18977
user,2022-02,10,Game Strategy,383,0.020182325973546925,18977
user,2022-02,11,Game Style,710,0.037413711334773676,18977
user,2022-02,12,Gameplay Complexity,360,0.018970332507772567,18977
user,2022-02,13,Golfing Game,321,0.016915213152763873,18977
user,2022-02,14,Hardware Support,590,0.03109026716551615,18977
user,2022-02,15,Horror Game,352,0.018548769563155397,18977
user,2022-02,16,Input Methods,290,0.015281656742372345,18977
user,2022-02,17,Installation,454,0.023923697107024293,18977
user,2022-02,18,Interaction Methods,305,0.016072087263529537,18977
user,2022-02,19,Kids and Students,429,0.02260631290509564,18977
user,2022-02,21,LGBTQ,366,0.019286504716235442,18977
user,2022-02,20,Language,316,0.01665173631237814,18977
user,2022-02,22,Light Design,569,0.029983664435896083,18977
user,2022-02,23,Linux OS,361,0.019023027875849714,18977
user,2022-02,24,Mac OS,451,0.023765611002792855,18977
user,2022-02,25,Motion Design,558,0.02940401538704748,18977
user,2022-02,26,Multiplayer,424,0.022342836064709912,18977
user,2022-02,27,Network connect,434,0.022869789745481373,18977
user,2022-02,28,Performance Issues,417,0.02197396848816989,18977
user,2022-02,29,Physical Reactions,386,0.020340412077778362,18977
user,2022-02,30,Play Scale,259,0.01364810033198082,18977
user,2022-02,31,Pricing,771,0.04062812878747958,18977
user,2022-02,32,Privacy & Security,532,0.028033935817041684,18977
user,2022-02,33,Rhythm Games,405,0.02134162407124414,18977
user,2022-02,34,Scene Design,460,0.02423986931548717,18977
user,2022-02,35,Setup,365,0.0192338093481583,18977
user,2022-02,36,Sound Design,265,0.013964272540443695,18977
user,2022-02,37,Sports Games,346,0.01823259735469252,18977
user,2022-02,38,Target Tracking,350,0.018443378827001106,18977
user,2022-02,39,Technical Issues,290,0.015281656742372345,18977
user,2022-02,40,Troubleshooting,488,0.025715339621647258,18977
user,2022-02,41,UI Design,416,0.021921273120092743,18977
user,2022-02,42,VR Elements,292,0.015387047478526638,18977
user,2022-03,0,Adventure Games,276,0.017108851971237293,16132
user,2022-03,1,Audio Interactions,351,0.02175799652863873,16132
user,2022-03,2,Comfort Issues,353,0.021881973716836103,16132
user,2022-03,3,Customization,610,0.037813042400198366,16132
user,2022-03,4,Female Character,458,0.028390776097198117,16132
user,2022-03,5,Game Content,517,0.03204810314902058,16132
user,2022-03,6,Game Graphics,781,0.048413091991073645,16132
user,2022-03,7,Game Interface,267,0.01655095462434912,16132
user,2022-03,8,Game Mechanics,588,0.03644929333002728,16132
user,2022-03,9,Game Story,253,0.01568311430696752,16132
user,2022-03,10,Game Strategy,356,0.02206793949913216,16132
user,2022-03,11,Game Style,651,0.040354574758244485,16132
user,2022-03,12,Gameplay Complexity,306,0.01896850979419787,16132
user,2022-03,13,Golfing Game,294,0.01822464666501364,16132
user,2022-03,14,Hardware Support,456,0.028266798909000745,16132
user,2022-03,15,Horror Game,320,0.01983635011157947,16132
user,2022-03,16,Input Methods,267,0.01655095462434912,16132
user,2022-03,17,Installation,370,0.022935779816513763,16132
user,2022-03,18,Interaction Methods,286,0.017728737912224152,16132
user,2022-03,19,Kids and Students,341,0.021138110587651873,16132
user,2022-03,21,LGBTQ,310,0.019216464170592612,16132
user,2022-03,20,Language,272,0.01686089759484255,16132
user,2022-03,22,Light Design,479,0.02969253657327052,16132
user,2022-03,23,Linux OS,360,0.022315893875526904,16132
user,2022-03,24,Mac OS,416,0.02578725514505331,16132
user,2022-03,25,Motion Design,482,0.029878502355566577,16132
user,2022-03,26,Multiplayer,383,0.02374163153979668,16132
user,2022-03,27,Network connect,364,0.022563848251921648,16132
user,2022-03,28,Performance Issues,329,0.020394247458467643,16132
user,2022-03,29,Physical Reactions,305,0.018906521200099183,16132
user,2022-03,30,Play Scale,193,0.011963798661046368,16132
user,2022-03,31,Pricing,640,0.03967270022315894,16132
user,2022-03,32,Privacy & Security,463,0.028700719067691546,16132
user,2022-03,33,Rhythm Games,346,0.021448053558145302,16132
user,2022-03,34,Scene Design,422,0.026159186709645427,16132
user,2022-03,35,Setup,302,0.018720555417803125,16132
user,2022-03,36,Sound Design,254,0.015745102901066205,16132
user,2022-03,37,Sports Games,290,0.017976692288618895,16132
user,2022-03,38,Target Tracking,314,0.019464418546987355,16132
user,2022-03,39,Technical Issues,232,0.014381353830895116,16132
user,2022-03,40,Troubleshooting,350,0.021696007934540046,16132
user,2022-03,41,UI Design,276,0.017108851971237293,16132
user,2022-03,42,VR Elements,249,0.015435159930572775,16132
user,2022-04,0,Adventure Games,302,0.01942247089845006,15549
user,2022-04,1,Audio Interactions,339,0.021802045147597916,15549
user,2022-04,2,Comfort Issues,326,0.02096597851951894,15549
user,2022-04,3,Customization,593,0.03813750080391022,15549
user,2022-04,4,Female Character,421,0.027075696186249918,15549
user,2022-04,5,Game Content,503,0.032349347224901924,15549
user,2022-04,6,Game Graphics,790,0.05080712586018393,15549
user,2022-04,7,Game Interface,259,0.016657019744034985,15549
user,2022-04,8,Game Mechanics,599,0.03852337770917744,15549
user,2022-04,9,Game Story,238,0.015306450575599716,15549
user,2022-04,10,Game Strategy,371,0.02386005530902309,15549
user,2022-04,11,Game Style,570,0.036658306000385874,15549
user,2022-04,12,Gameplay Complexity,279,0.017943276094925718,15549
user,2022-04,13,Golfing Game,314,0.0201942247089845,15549
user,2022-04,14,Hardware Support,517,0.033249726670525434,15549
user,2022-04,15,Horror Game,271,0.017428773554569427,15549
user,2022-04,16,Input Methods,251,0.016142517203678694,15549
user,2022-04,17,Installation,339,0.021802045147597916,15549
user,2022-04,18,Interaction Methods,288,0.018522091452826548,15549
user,2022-04,19,Kids and Students,349,0.022445173323043282,15549
user,2022-04,21,LGBTQ,275,0.017686024824747574,15549
user,2022-04,20,Language,239,0.015370763393144254,15549
user,2022-04,22,Light Design,444,0.028554890989774262,15549
user,2022-04,23,Linux OS,309,0.019872660621261817,15549
user,2022-04,24,Mac OS,417,0.026818444916071774,15549
user,2022-04,25,Motion Design,453,0.029133706347675092,15549
user,2022-04,26,Multiplayer,359,0.023088301498488648,15549
user,2022-04,27,Network connect,355,0.0228310502283105,15549
user,2022-04,28,Performance Issues,338,0.02173773233005338,15549
user,2022-04,29,Physical Reactions,300,0.019293845263360986,15549
user,2022-04,30,Play Scale,213,0.0136986301369863,15549
user,2022-04,31,Pricing,611,0.03929513151971188,15549
user,2022-04,32,Privacy & Security,400,0.02572512701781465,15549
user,2022-04,33,Rhythm Games,302,0.01942247089845006,15549
user,2022-04,34,Scene Design,384,0.024696121937102064,15549
user,2022-04,35,Setup,284,0.0182648401826484,15549
user,2022-04,36,Sound Design,240,0.01543507621068879,15549
user,2022-04,37,Sports Games,303,0.019486783715994598,15549
user,2022-04,38,Target Tracking,276,0.01775033764229211,15549
user,2022-04,39,Technical Issues,263,0.016914271014213132,15549
user,2022-04,40,Troubleshooting,315,0.020258537526529036,15549
user,2022-04,41,UI Design,304,0.019551096533539133,15549
user,2022-04,42,VR Elements,246,0.01582095311595601,15549
user,2022-05,0,Adventure Games,413,0.019086791755245403,21638
user,2022-05,1,Audio Interactions,502,0.02319992605601257,21638
user,2022-05,2,Comfort Issues,535,0.024725020796746464,21638
user,2022-05,3,Customization,781,0.03609390886403549,21638
user,2022-05,4,Female Character,593,0.02740549034106664,21638
user,2022-05,5,Game Content,731,0.03378315925686293,21638
user,2022-05,6,Game Graphics,1125,0.05199186616138275,21638
user,2022-05,7,Game Interface,392,0.018116276920232925,21638
user,2022-05,8,Game Mechanics,783,0.0361863388483224,21638
user,2022-05,9,Game Story,346,0.015990387281634162,21638
user,2022-05,10,Game Strategy,519,0.023985580922451243,21638
user,2022-05,11,Game Style,823,0.038034938534060446,21638
user,2022-05,12,Gameplay Complexity,446,0.020611886495979295,21638
user,2022-05,13,Golfing Game,451,0.020842961456696552,21638
user,2022-05,14,Hardware Support,651,0.03008595988538682,21638
user,2022-05,15,Horror Game,414,0.019133006747388853,21638
user,2022-05,16,Input Methods,305,0.014095572603752658,21638
user,2022-05,17,Installation,499,0.023061281079582215,21638
user,2022-05,18,Interaction Methods,380,0.017561697014511508,21638
user,2022-05,19,Kids and Students,415,0.019179221739532303,21638
user,2022-05,21,LGBTQ,397,0.01834735188095018,21638
user,2022-05,20,Language,360,0.01663739717164248,21638
user,2022-05,22,Light Design,654,0.030224604861817172,21638
user,2022-05,23,Linux OS,429,0.019826231629540624,21638
user,2022-05,24,Mac OS,490,0.022645346150291155,21638
user,2022-05,25,Motion Design,619,0.028607080136796376,21638
user,2022-05,26,Multiplayer,519,0.023985580922451243,21638
user,2022-05,27,Network connect,481,0.02222941122100009,21638
user,2022-05,28,Performance Issues,471,0.02176726129956558,21638
user,2022-05,29,Physical Reactions,456,0.02107403641741381,21638
user,2022-05,30,Play Scale,265,0.012246972918014604,21638
user,2022-05,31,Pricing,873,0.040345688141233016,21638
user,2022-05,32,Privacy & Security,555,0.025649320639615492,21638
user,2022-05,33,Rhythm Games,443,0.02047324151954894,21638
user,2022-05,34,Scene Design,491,0.022691561142434605,21638
user,2022-05,35,Setup,406,0.018763286810241243,21638
user,2022-05,36,Sound Design,326,0.015066087438765136,21638
user,2022-05,37,Sports Games,377,0.017423052038081154,21638
user,2022-05,38,Target Tracking,408,0.018855716794528146,21638
user,2022-05,39,Technical Issues,335,0.015482022368056198,21638
user,2022-05,40,Troubleshooting,458,0.021166466401700713,21638
user,2022-05,41,UI Design,430,0.019872446621684074,21638
user,2022-05,42,VR Elements,291,0.013448562713744339,21638
user,2022-06,0,Adventure Games,112,0.01866977829638273,5999
user,2022-06,1,Audio Interactions,165,0.027504584097349558,5999
user,2022-06,2,Comfort Issues,95,0.015835972662110353,5999
user,2022-06,3,Customization,217,0.03617269544924154,5999
user,2022-06,4,Female Character,117,0.01950325054175696,5999
user,2022-06,5,Game Content,216,0.036006001000166696,5999
user,2022-06,6,Game Graphics,264,0.044007334555759295,5999
user,2022-06,7,Game Interface,127,0.021170195032505418,5999
user,2022-06,8,Game Mechanics,221,0.036839473245540925,5999
user,2022-06,9,Game Story,87,0.014502417069511586,5999
user,2022-06,10,Game Strategy,94,0.015669278213035504,5999
user,2022-06,11,Game Style,230,0.038339723287214536,5999
user,2022-06,12,Gameplay Complexity,154,0.025670945157526253,5999
user,2022-06,13,Golfing Game,144,0.024004000666777797,5999
user,2022-06,14,Hardware Support,145,0.024170695115852642,5999
user,2022-06,15,Horror Game,136,0.02267044507417903,5999
user,2022-06,16,Input Methods,108,0.018003000500083348,5999
user,2022-06,17,Installation,128,0.021336889481580263,5999
user,2022-06,18,Interaction Methods,113,0.018836472745457578,5999
user,2022-06,19,Kids and Students,90,0.015002500416736123,5999
user,2022-06,21,LGBTQ,116,0.019336556092682113,5999
user,2022-06,20,Language,78,0.013002167027837973,5999
user,2022-06,22,Light Design,93,0.01550258376396066,5999
user,2022-06,23,Linux OS,133,0.022170361726954493,5999
user,2022-06,24,Mac OS,172,0.028671445240873478,5999
user,2022-06,25,Motion Design,215,0.03583930655109185,5999
user,2022-06,26,Multiplayer,133,0.022170361726954493,5999
user,2022-06,27,Network connect,113,0.018836472745457578,5999
user,2022-06,28,Performance Issues,152,0.025337556259376563,5999
user,2022-06,29,Physical Reactions,98,0.01633605600933489,5999
user,2022-06,30,Play Scale,115,0.019169861643607268,5999
user,2022-06,31,Pricing,216,0.036006001000166696,5999
user,2022-06,32,Privacy & Security,143,0.023837306217702952,5999
user,2022-06,33,Rhythm Games,172,0.028671445240873478,5999
user,2022-06,34,Scene Design,87,0.014502417069511586,5999
user,2022-06,35,Setup,102,0.017002833805634273,5999
user,2022-06,36,Sound Design,83,0.013835639273212201,5999
user,2022-06,37,Sports Games,159,0.026504417402900483,5999
user,2022-06,38,Target Tracking,157,0.026171028504750792,5999
user,2022-06,39,Technical Issues,119,0.019836639439906652,5999
user,2022-06,40,Troubleshooting,146,0.024337389564927488,5999
user,2022-06,41,UI Design,143,0.023837306217702952,5999
user,2022-06,42,VR Elements,91,0.015169194865810968,5999
user,2022-07,0,Adventure Games,109,0.014531395813891481,7501
user,2022-07,1,Audio Interactions,213,0.028396213838154914,7501
